HCPCS_Cd,RBCS_Id,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_Subcat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_Cd_Add_Dt,HCPCS_Cd_End_Dt,RBCS_Latest_Assignment,First_RBCS_Release_Year,RBCS_Analysis_Start_Dt,RBCS_Analysis_End_Dt,Alt_Assignment_Method ,RBCS_Id_Ever_Reassigned
L0630,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0631,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0632,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0633,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0634,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0635,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0636,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0637,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0638,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0639,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0640,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0641,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0642,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0643,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0648,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0649,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0650,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L0651,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1025,DF007N,D,DME,DF,Orthotic Devices,7,Lumbar Sacral Orthosis Brace,N,01/01/1988,12/31/9999,0,2022,01/01/2014,12/31/2023,0,1
A4341,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,04/01/2023,12/31/9999,1,2024,04/01/2023,12/31/9999,0,0
A4342,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,04/01/2023,12/31/9999,1,2024,04/01/2023,12/31/9999,0,0
A4351,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4352,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4353,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,01/01/1997,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A6590,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,04/01/2023,12/31/9999,1,2024,04/01/2023,12/31/9999,0,0
A6591,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,04/01/2023,12/31/9999,1,2024,04/01/2023,12/31/9999,0,0
K1006,DF008N,D,DME,DF,Orthotic Devices,8,Intermittent Urinary Catheter,N,10/01/2020,12/31/2023,1,2024,10/01/2020,12/31/2023,0,0
A4361,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4362,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4363,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4366,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4367,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4368,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1997,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4369,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4371,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4372,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4373,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4375,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4376,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4377,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4378,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4379,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4380,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4381,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4382,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4383,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4384,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4385,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4387,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4388,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4389,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4390,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4391,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4392,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4393,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4394,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4395,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2000,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4396,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4397,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/2021,1,2020,01/01/2014,12/31/2021,0,0
A4398,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4399,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4400,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4402,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4404,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4405,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4406,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4407,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4408,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4409,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4410,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4411,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4412,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4413,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4414,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4415,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4416,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4417,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4418,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4419,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4420,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4421,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4422,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4423,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4424,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4425,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4426,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4427,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4428,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4429,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4430,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4431,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4432,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4433,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4434,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A4435,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2013,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5051,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5052,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5053,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5054,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5055,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5056,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5057,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5061,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5062,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5063,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5071,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5072,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5073,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5081,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5082,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5083,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5093,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5113,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5114,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5120,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5121,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A5122,DF010N,D,DME,DF,Orthotic Devices,10,Ostomy,N,01/01/1990,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
K0901,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,10/01/2014,12/31/2016,1,2021,10/01/2014,12/31/2016,0,1
K0902,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,10/01/2014,12/31/2016,1,2021,10/01/2014,12/31/2016,0,1
K1014,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,04/01/2021,12/31/2023,1,2023,04/01/2021,12/31/2023,0,0
K1022,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,10/01/2021,12/31/2023,1,2023,10/01/2021,12/31/2023,0,0
L1810,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1812,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1820,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1821,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,10/01/2024,12/31/9999,1,2025,10/01/2024,12/31/9999,0,0
L1830,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1831,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1832,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1833,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1834,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1989,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1836,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1840,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1843,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1998,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1844,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1845,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1846,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1847,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1848,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1850,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L1851,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
L1852,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
L1860,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
L2000,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1985,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2005,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2005,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2010,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2020,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1985,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2030,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2034,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2006,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2035,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1998,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2036,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2037,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1989,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2038,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1989,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2126,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2128,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2182,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2184,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2186,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2188,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2380,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2385,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2387,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2006,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2390,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2395,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2405,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2415,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2425,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2430,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1997,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2492,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2795,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2800,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L2810,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1988,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5280,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1982,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5312,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2012,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5420,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1982,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5430,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5615,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2024,12/31/9999,1,2025,01/01/2024,12/31/9999,0,0
L5640,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5653,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5656,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/1986,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
L5841,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,04/01/2024,12/31/9999,1,2025,04/01/2024,12/31/9999,0,0
L5926,DF011N,D,DME,DF,Orthotic Devices,11,Knee Orthosis,N,01/01/2024,12/31/9999,1,2025,01/01/2024,12/31/9999,0,0
